,High_Beta,mav (µ),,,,,,,,,Low_Beta,mav (µ),,,,,,,,,Mu,mav (µ),,,,,,,,
,id89,0.6609513837,8.525257957,1.783063009,0.0002236221695,0.0002339914076,2.039436313,10.27497454,1.197187171,7.345855043,id89,0.5839040134,9.536615846,2.694700242,0.0020362763,0.000472767162,3.205465933,11.44921976,1.895894797,7.929195781,id89,0.7433309818,8.235025318,3.786526456,0.004821317282,0.0008075861323,4.530878102,9.531652287,2.700893219,11.86461774
,id9,5.267214974,5.97359351,10.49981926,13.34954326,3.47899317,4.312402383,3.237977153,4.676702845,10.39822739,id9,3.717606389,5.354991097,6.312086357,9.358521052,3.03194507,3.935481314,3.185573139,5.96262996,9.479832658,id9,2.08391793,6.675610781,8.751116718,10.53252867,3.181177437,5.383755051,3.789391583,7.238116692,9.526730733
,id90,20.09468349,16.37651201,10.18916844,7.361995581,3.426196537,2.875419561,0.6618520917,6.530901764,1.132846427,id90,12.08580812,8.922886683,7.201730991,6.112039251,2.782436354,1.099422847,0.4980383383,6.455320863,0.5545961044,id90,13.90507052,17.65796381,8.686774694,6.897694802,3.901729381,2.78828745,0.4797367573,4.514277492,0.5733581262
,id91,0.5631441904,0.005675178397,2.950190364,13.15089004,0.3053087161,0.4193064669,12.50189152,6.387618257,2.599911572,id91,0.345474913,0.007870434147,1.994056309,9.391355581,0.04697181258,0.1956618147,10.54431483,4.127824536,2.813864315,id91,0.413349802,0.01143254038,2.413011961,9.822835373,0.05470615645,0.1401301102,20.05470655,6.884977462,4.37876625
,id92,14.69746389,7.235504424,12.05817367,20.42694508,11.02463772,17.71148495,17.08518719,0.5866112724,10.91645854,id92,13.39560891,8.674537202,12.43888896,7.312217264,9.462739166,16.67950118,9.893181055,0.2968058972,7.940196465,id92,10.87103951,8.484250161,10.92228423,14.18503957,11.47926861,14.08030543,18.16550519,0.2846062205,9.668556629
,id93,23.6824213,18.80478342,13.46688475,12.56680784,31.44162454,13.17721844,21.40326639,20.35697264,6.599633288,id93,27.78398266,11.11539903,14.2713341,7.908736434,26.08663166,16.99527035,23.70955086,13.65525812,3.827237343,id93,25.71768087,21.3268941,14.71643571,13.73515286,33.60465056,29.63992277,25.18259569,20.79192353,4.623116974
,id94,15.29326254,9.857170293,4.527788856,6.226224388,6.459749604,10.08444905,4.678383527,7.786229525,12.40842159,id94,5.814747582,8.045794467,4.085511059,6.977761663,7.236958125,8.489986282,4.455882466,6.737367199,6.863943356,id94,7.486592722,15.01864292,6.392637239,6.087759856,8.387246148,10.87774861,7.546641993,9.562728437,12.81769545
,id95,6.663415008,2.96341458,4.928370704,4.846383556,4.841652292,2.134292324,5.357493048,4.120318601,7.154210713,id95,6.225127036,4.169133417,5.579612716,5.146436291,5.273470768,3.588919393,6.247386287,4.748496622,7.814325936,id95,8.298743237,5.261603098,6.705437998,8.185485717,8.312190728,3.770937668,12.54419554,7.041882823,9.935614002
,id96,7.528290112,3.354858089,0.5641380746,5.743439221,4.652473002,1.402052357,4.85461726,6.407620874,13.34923937,id96,4.974884077,3.489748889,0.5217855534,5.321278728,3.620628493,1.124913017,4.957879769,5.146900375,10.653009,id96,5.116063989,5.956311593,0.84650407,7.231355844,4.697099402,1.041562805,6.608948229,8.866153684,17.56287058
,id97,7.61590259,2.188348354,7.411726953,6.256865358,9.342263467,0.3425230108,8.680675665,4.73664934,6.620481348,id97,4.784221322,2.285862789,4.799063476,6.030458249,7.012195265,0.5635687463,7.972604977,4.559894728,5.773374827,id97,5.766391837,2.544655846,6.397618274,6.029008621,8.638170642,0.8038926432,8.684056093,6.176700194,6.141553499
,id98,5.630662235,8.967554473,4.971259357,3.305511687,1.289490914,5.119357226,3.437566906,7.705021685,7.474429512,id98,5.669891838,7.701799461,4.441429019,4.103002542,1.099683271,6.369976538,3.921095477,7.486439152,7.557761007,id98,6.600562367,8.297807614,6.246337045,4.789518672,3.014911127,7.723106296,4.959842678,11.3480403,10.4255369
,id99,16.98152472,8.248535725,16.66202512,15.17717619,6.798850518,3.990235195,9.370670826,11.10170786,6.769450985,id99,11.97029908,6.543858069,8.077022955,6.640732592,5.805888402,1.497467204,7.695964439,10.60652646,6.680212501,id99,12.62004954,7.2253788,28.54812451,15.66873329,8.293288543,3.212461734,11.972791,11.97122944,11.39395686
