,High_Beta,mav (µ),,,,,,,,,Low_Beta,mav (µ),,,,,,,,,Mu,mav (µ),,,,,,,,
,id9,19.79234037,10.35011225,5.91423731,11.52181,6.233323746,2.003640661,0.4180678406,8.86361059,5.247751375,id9,12.3687005,7.503737433,4.675485282,6.552393735,4.094324539,1.121441618,0.360825772,7.542351895,4.687920233,id9,14.13484373,9.385577299,4.882476821,7.746411757,4.142212413,1.846906144,0.3943097778,8.310717173,7.005823116
,id90,15.63553003,16.45338827,11.98789379,9.443735753,0.05888363698,1.389259984,2.535547439,10.77271047,1.067545186,id90,18.21394705,15.89304233,7.473523636,5.42070537,0.04168425666,2.557967109,1.961579974,13.68536734,0.9564768943,id90,18.49141528,24.4575542,9.939967811,5.118384202,0.04539795123,3.088682396,2.510574335,14.19268574,0.8509542312
,id91,0.3703866691,3.2166655,3.42936191,6.475619588,0.3351760263,5.322436915,7.845060713,4.809994235,12.13701158,id91,0.3627134328,2.562002758,1.821212412,11.94590506,0.1045564189,1.409003234,5.684675465,6.04913999,7.83482901,id91,0.317338607,3.025156917,2.419016434,14.25651173,0.1313631945,1.434395308,7.106160551,6.255774103,8.657198955
,id92,13.44113297,21.57165148,19.46395357,14.86098618,12.19960798,18.78316489,8.042489575,0.6752003769,13.21880191,id92,9.065650735,16.7219705,16.72184027,11.26738679,12.0474583,17.6650168,6.364325462,0.27756558,13.12790178,id92,13.2428774,21.27844999,18.88643373,22.1991465,12.27247047,21.05531987,5.891636686,0.4396315277,15.77924122
,id93,24.02926365,24.47385632,7.261975665,26.24217507,15.47155764,22.76284461,18.40574258,18.61397905,5.008387696,id93,24.72917133,21.90089172,6.20023607,17.92755437,11.89047423,21.55698861,13.4901534,9.400266783,3.26067064,id93,43.21139141,37.35146789,8.724821085,41.47328424,28.44925087,38.93955378,13.5656811,34.80001509,4.045293837
,id94,17.64796336,21.24606608,8.934279259,8.103423865,13.61935013,7.319664475,11.45561131,2.041719054,9.141998054,id94,13.64630024,14.72858128,9.772168817,6.729445675,13.84200581,6.592260441,10.21390797,1.53936948,8.441290746,id94,27.45346886,27.58097057,10.59577765,10.62810373,23.19053086,7.324706715,20.29473986,1.715019298,13.89016609
,id95,15.99609612,13.95844591,15.40733766,10.46853058,7.745165214,1.011441872,3.484264104,8.688406984,11.77922284,id95,14.23112849,13.29414882,13.15788378,12.31698986,7.455261296,1.497710397,3.76918305,7.728770509,10.40274497,id95,27.42587977,23.28724092,28.24936099,17.89745596,14.96287815,1.386200293,7.510905884,15.42659373,21.88791057
,id96,2.957865889,4.361969941,9.574050742,0.6186759184,4.21753703,0.7626332887,2.786776716,12.88602574,9.346268613,id96,2.257889603,4.467134427,9.483650511,0.5609060317,4.907786882,1.244550591,1.598775161,11.5312306,10.70122664,id96,2.580354245,5.999857732,14.92322815,0.5844044823,5.113627969,1.204112893,1.91174568,22.96634835,13.03947301
,id97,13.62646153,17.48654678,14.22016954,15.93419327,6.132802015,0.4861072843,21.59367533,14.44558695,14.728744,id97,12.299893,17.23244466,15.13116477,13.11550681,6.141064109,0.6222852012,16.13182028,15.18910163,13.89735649,id97,13.97799442,22.21215642,22.81091309,18.70107785,9.054379207,0.7618470704,24.65419498,16.90324416,18.29589867
,id98,7.856792773,15.48406238,14.35228963,4.299718526,1.733648302,14.75591773,9.436250491,20.50055099,10.53967885,id98,10.90551725,18.09213602,18.73715856,3.173179461,2.543037576,19.0189999,12.78136336,27.57551507,11.21198723,id98,7.47739697,16.81120884,14.74469926,3.440668818,1.989252856,17.73236789,9.857692051,21.21626665,10.19167355
,id99,22.89549139,17.39609028,22.47869798,21.38806545,17.10045298,20.16004717,15.50035092,18.10632987,23.65089888,id99,16.01819913,14.03413032,11.40975079,13.94005546,12.17458182,12.1278063,14.31732122,12.75600619,17.38618482,id99,32.53231211,16.26456134,31.09502028,41.48019075,35.43917597,37.86741311,23.02792548,34.64571821,52.65905819
