subject_id,task,channel,subband,scenario,scenario_num,mav,variance
id91,thinking,C3,Mu,scenario3,3,0.7840576407,1.021072459e-06
id91,thinking,C3,Mu,scenario4,4,17.78684338,0.0008363901041
id91,thinking,C3,Mu,scenario5,5,0.07164078351,1.18106094e-08
id91,thinking,C3,Mu,scenario6,6,1.432384479,1.405738711e-05
id91,thinking,C3,Mu,scenario7,7,5.053632728,0.0001304025609
id91,thinking,C3,Mu,scenario8,8,8.991530932,0.0002507833945
id91,thinking,C3,Mu,scenario9,9,11.18478706,0.0003281049887
id91,thinking,C4,High_Beta,scenario1,1,0.3703866691,7.749504641e-07
id91,thinking,C4,High_Beta,scenario2,2,3.2166655,2.126917049e-05
id91,thinking,C4,High_Beta,scenario3,3,3.42936191,2.07800756e-05
id91,thinking,C4,High_Beta,scenario4,4,6.475619588,0.0001093923872
id91,thinking,C4,High_Beta,scenario5,5,0.3351760263,3.13560485e-07
id91,thinking,C4,High_Beta,scenario6,6,5.322436915,0.0001025018173
id91,thinking,C4,High_Beta,scenario7,7,7.845060713,0.0001974955167
id91,thinking,C4,High_Beta,scenario8,8,4.809994235,5.728920973e-05
id91,thinking,C4,High_Beta,scenario9,9,12.13701158,0.0003900364258
id91,thinking,C4,Low_Beta,scenario1,1,0.3627134328,5.503293264e-07
id91,thinking,C4,Low_Beta,scenario2,2,2.562002758,1.171382897e-05
id91,thinking,C4,Low_Beta,scenario3,3,1.821212412,4.848302255e-06
id91,thinking,C4,Low_Beta,scenario4,4,11.94590506,0.0003401269534
id91,thinking,C4,Low_Beta,scenario5,5,0.1045564189,2.34922514e-08
id91,thinking,C4,Low_Beta,scenario6,6,1.409003234,4.517788022e-06
id91,thinking,C4,Low_Beta,scenario7,7,5.684675465,7.71103652e-05
id91,thinking,C4,Low_Beta,scenario8,8,6.04913999,9.261281508e-05
id91,thinking,C4,Low_Beta,scenario9,9,7.83482901,0.0001567003672
id91,thinking,C4,Mu,scenario1,1,0.317338607,3.988145619e-07
id91,thinking,C4,Mu,scenario2,2,3.025156917,1.598705614e-05
id91,thinking,C4,Mu,scenario3,3,2.419016434,1.103083497e-05
id91,thinking,C4,Mu,scenario4,4,14.25651173,0.0005425082164
id91,thinking,C4,Mu,scenario5,5,0.1313631945,3.990247e-08
id91,thinking,C4,Mu,scenario6,6,1.434395308,4.361872402e-06
id91,thinking,C4,Mu,scenario7,7,7.106160551,0.0001197462984
id91,thinking,C4,Mu,scenario8,8,6.255774103,0.0001017443925
id91,thinking,C4,Mu,scenario9,9,8.657198955,0.0001947312661
id91,thinking,CZ,High_Beta,scenario1,1,5.324065938,0.0001577960228
id91,thinking,CZ,High_Beta,scenario2,2,2.63416881,2.19857239e-05
id91,thinking,CZ,High_Beta,scenario3,3,8.499203608,0.0001480708376
id91,thinking,CZ,High_Beta,scenario4,4,9.130524566,0.0002789908195
id91,thinking,CZ,High_Beta,scenario5,5,0.2528707444,1.784755576e-07
id91,thinking,CZ,High_Beta,scenario6,6,2.071158277,2.849382225e-05
id91,thinking,CZ,High_Beta,scenario7,7,11.39375219,0.0004536505276
id91,thinking,CZ,High_Beta,scenario8,8,15.68636633,0.0006929996094
id91,thinking,CZ,High_Beta,scenario9,9,11.35287543,0.0004337116382
id91,thinking,CZ,Low_Beta,scenario1,1,3.921139318,8.038025371e-05
id91,thinking,CZ,Low_Beta,scenario2,2,1.884797183,7.76871521e-06
id91,thinking,CZ,Low_Beta,scenario3,3,7.057623274,9.141246441e-05
id91,thinking,CZ,Low_Beta,scenario4,4,6.94964371,0.0001220347012
id91,thinking,CZ,Low_Beta,scenario5,5,0.07896324826,1.33795583e-08
id91,thinking,CZ,Low_Beta,scenario6,6,2.075577793,3.797819365e-05
id91,thinking,CZ,Low_Beta,scenario7,7,6.544080969,0.000110959395
id91,thinking,CZ,Low_Beta,scenario8,8,7.727378253,0.0001439397612
id91,thinking,CZ,Low_Beta,scenario9,9,5.819169661,8.818408876e-05
id91,thinking,CZ,Mu,scenario1,1,8.921274839,0.0004743725139
id91,thinking,CZ,Mu,scenario2,2,2.086620534,1.041147088e-05
id91,thinking,CZ,Mu,scenario3,3,9.590334613,0.0001660341838
id91,thinking,CZ,Mu,scenario4,4,11.50341435,0.0004055696849
id91,thinking,CZ,Mu,scenario5,5,0.09923757867,2.2728967e-08
id91,thinking,CZ,Mu,scenario6,6,2.893618142,8.535035388e-05
id91,thinking,CZ,Mu,scenario7,7,6.216420668,0.0001249608003
id91,thinking,CZ,Mu,scenario8,8,10.38983986,0.0002252562803
id91,thinking,CZ,Mu,scenario9,9,11.66905905,0.000425558736
id92,resting,C3,High_Beta,scenario1,1,14.69746389,0.0004396522695
id92,resting,C3,High_Beta,scenario2,2,7.235504424,0.0002181984645
id92,resting,C3,High_Beta,scenario3,3,12.05817367,0.0004784955221
id92,resting,C3,High_Beta,scenario4,4,20.42694508,0.0007844316689
id92,resting,C3,High_Beta,scenario5,5,11.02463772,0.0003470926706
id92,resting,C3,High_Beta,scenario6,6,17.71148495,0.000882795863
id92,resting,C3,High_Beta,scenario7,7,17.08518719,0.0006156050004
id92,resting,C3,High_Beta,scenario8,8,0.5866112724,7.179472189e-07
id92,resting,C3,High_Beta,scenario9,9,10.91645854,0.0002872517978
id92,resting,C3,Low_Beta,scenario1,1,13.39560891,0.0004072157629
id92,resting,C3,Low_Beta,scenario2,2,8.674537202,0.0002425414855
id92,resting,C3,Low_Beta,scenario3,3,12.43888896,0.0004051088058
id92,resting,C3,Low_Beta,scenario4,4,7.312217264,8.337716196e-05
id92,resting,C3,Low_Beta,scenario5,5,9.462739166,0.0001714961548
id92,resting,C3,Low_Beta,scenario6,6,16.67950118,0.0006039604569
id92,resting,C3,Low_Beta,scenario7,7,9.893181055,0.0001693429807
id92,resting,C3,Low_Beta,scenario8,8,0.2968058972,1.916551874e-07
id92,resting,C3,Low_Beta,scenario9,9,7.940196465,0.0001250015662
id92,resting,C3,Mu,scenario1,1,10.87103951,0.0002471425943
id92,resting,C3,Mu,scenario2,2,8.484250161,0.0001808124061
id92,resting,C3,Mu,scenario3,3,10.92228423,0.0002602943635
id92,resting,C3,Mu,scenario4,4,14.18503957,0.0003806944884
id92,resting,C3,Mu,scenario5,5,11.47926861,0.0002297254908
id92,resting,C3,Mu,scenario6,6,14.08030543,0.0002929467647
id92,resting,C3,Mu,scenario7,7,18.16550519,0.0006044663075
id92,resting,C3,Mu,scenario8,8,0.2846062205,1.376019245e-07
id92,resting,C3,Mu,scenario9,9,9.668556629,0.0001849888785
id92,resting,C4,High_Beta,scenario1,1,11.84744298,0.0003407894853
id92,resting,C4,High_Beta,scenario2,2,9.571757175,0.0002777305916
id92,resting,C4,High_Beta,scenario3,3,11.58825565,0.0003552855047
id92,resting,C4,High_Beta,scenario4,4,16.08541149,0.0004656484655
id92,resting,C4,High_Beta,scenario5,5,8.402872288,0.0001630109753
id92,resting,C4,High_Beta,scenario6,6,13.97873384,0.0004642295554
id92,resting,C4,High_Beta,scenario7,7,11.1671744,0.0003542948918
id92,resting,C4,High_Beta,scenario8,8,0.5451344657,7.181652037e-07
id92,resting,C4,High_Beta,scenario9,9,11.2054166,0.0002841898894
id92,resting,C4,Low_Beta,scenario1,1,11.20683636,0.0003039431559
id92,resting,C4,Low_Beta,scenario2,2,13.6670069,0.0005116144663
id92,resting,C4,Low_Beta,scenario3,3,9.740471347,0.0001873878677
id92,resting,C4,Low_Beta,scenario4,4,10.61978304,0.0001674951152
id92,resting,C4,Low_Beta,scenario5,5,13.4132527,0.0003528824718
id92,resting,C4,Low_Beta,scenario6,6,13.94004347,0.0003524198318
id92,resting,C4,Low_Beta,scenario7,7,8.986231139,0.0001908756032
id92,resting,C4,Low_Beta,scenario8,8,0.1830029084,5.22860021e-08
id92,resting,C4,Low_Beta,scenario9,9,8.884236227,0.0001457856844
id92,resting,C4,Mu,scenario1,1,10.5736317,0.0002077672784
id92,resting,C4,Mu,scenario2,2,10.53425693,0.000247073245
id92,resting,C4,Mu,scenario3,3,15.59841886,0.0005657629507
id92,resting,C4,Mu,scenario4,4,13.91271352,0.0003177141235
id92,resting,C4,Mu,scenario5,5,11.77203686,0.0002306388356
id92,resting,C4,Mu,scenario6,6,18.18214165,0.000576784743
id92,resting,C4,Mu,scenario7,7,12.6758834,0.0003554784887
id92,resting,C4,Mu,scenario8,8,0.1926081022,5.54372205e-08
id92,resting,C4,Mu,scenario9,9,15.29364204,0.00053162738
id92,resting,CZ,High_Beta,scenario1,1,14.93401397,0.000480513521
id92,resting,CZ,High_Beta,scenario2,2,4.436216202,0.0001108100964
id92,resting,CZ,High_Beta,scenario3,3,9.387793021,0.0002529352585
id92,resting,CZ,High_Beta,scenario4,4,14.56453913,0.000432715637
id92,resting,CZ,High_Beta,scenario5,5,11.71576327,0.0003347046212
id92,resting,CZ,High_Beta,scenario6,6,4.90504061,8.374301848e-05
id92,resting,CZ,High_Beta,scenario7,7,18.3156375,0.0006835513389
id92,resting,CZ,High_Beta,scenario8,8,0.3310701485,2.314974825e-07
id92,resting,CZ,High_Beta,scenario9,9,13.70560552,0.0003816369015
id92,resting,CZ,Low_Beta,scenario1,1,11.77514032,0.0002511833047
id92,resting,CZ,Low_Beta,scenario2,2,5.799660631,0.0001211560793
id92,resting,CZ,Low_Beta,scenario3,3,12.45828388,0.0004336117908
id92,resting,CZ,Low_Beta,scenario4,4,15.58446295,0.0004907590839
id92,resting,CZ,Low_Beta,scenario5,5,9.357866418,0.0001644709739
id92,resting,CZ,Low_Beta,scenario6,6,4.519090912,5.574356321e-05
id92,resting,CZ,Low_Beta,scenario7,7,13.8520032,0.0003707340511
id92,resting,CZ,Low_Beta,scenario8,8,0.1915893773,6.90494935e-08
id92,resting,CZ,Low_Beta,scenario9,9,12.18808935,0.0002458000908
id92,resting,CZ,Mu,scenario1,1,13.46126868,0.0003755577368
id92,resting,CZ,Mu,scenario2,2,5.693557056,8.23888282e-05
id92,resting,CZ,Mu,scenario3,3,14.14092281,0.0004340274719
id92,resting,CZ,Mu,scenario4,4,24.05084134,0.001016608738
id92,resting,CZ,Mu,scenario5,5,12.04200983,0.0002196238725
id92,resting,CZ,Mu,scenario6,6,5.028602088,6.414452044e-05
id92,resting,CZ,Mu,scenario7,7,14.76740073,0.0003265762969
id92,resting,CZ,Mu,scenario8,8,0.1790939824,5.10736378e-08
id92,resting,CZ,Mu,scenario9,9,16.16058514,0.0004613291814
id92,thinking,C3,High_Beta,scenario1,1,22.32737918,0.0009683313494
id92,thinking,C3,High_Beta,scenario2,2,18.95114163,0.0007046984252
id92,thinking,C3,High_Beta,scenario3,3,19.48301741,0.0007156391109
id92,thinking,C3,High_Beta,scenario4,4,20.83722659,0.0008698690626
id92,thinking,C3,High_Beta,scenario5,5,9.133140887,0.0003049089047
id92,thinking,C3,High_Beta,scenario6,6,17.48189522,0.0006140637723
id92,thinking,C3,High_Beta,scenario7,7,7.007920318,0.000206284262
id92,thinking,C3,High_Beta,scenario8,8,0.650262183,1.079992258e-06
id92,thinking,C3,High_Beta,scenario9,9,16.66876454,0.0006946529597
id92,thinking,C3,Low_Beta,scenario1,1,13.54115475,0.0003353864331
id92,thinking,C3,Low_Beta,scenario2,2,16.34975041,0.0004753872362
id92,thinking,C3,Low_Beta,scenario3,3,16.36986854,0.0004747248232
id92,thinking,C3,Low_Beta,scenario4,4,14.50184285,0.0003194244127
id92,thinking,C3,Low_Beta,scenario5,5,9.469135057,0.0002019397106
id92,thinking,C3,Low_Beta,scenario6,6,17.58180205,0.0005244340437
id92,thinking,C3,Low_Beta,scenario7,7,7.349677153,0.0001581960895
id92,thinking,C3,Low_Beta,scenario8,8,0.4264731856,4.136044501e-07
id92,thinking,C3,Low_Beta,scenario9,9,10.88339525,0.0002574667278
id92,thinking,C3,Mu,scenario1,1,18.26092906,0.000618330722
id92,thinking,C3,Mu,scenario2,2,23.73972656,0.001077575777
id92,thinking,C3,Mu,scenario3,3,17.8764467,0.0005600602144
id92,thinking,C3,Mu,scenario4,4,23.00495543,0.001096032196
id92,thinking,C3,Mu,scenario5,5,13.12527109,0.0004393567768
id92,thinking,C3,Mu,scenario6,6,17.26917773,0.0005017478403
id92,thinking,C3,Mu,scenario7,7,7.179870068,0.0001485527148
id92,thinking,C3,Mu,scenario8,8,0.5061475633,9.456337163e-07
id92,thinking,C3,Mu,scenario9,9,12.85953859,0.0003956411078
id92,thinking,C4,High_Beta,scenario1,1,13.44113297,0.0004838031029
id92,thinking,C4,High_Beta,scenario2,2,21.57165148,0.0008882346181
id92,thinking,C4,High_Beta,scenario3,3,19.46395357,0.0006938692876
id92,thinking,C4,High_Beta,scenario4,4,14.86098618,0.0004930400511
id92,thinking,C4,High_Beta,scenario5,5,12.19960798,0.000454772319
id92,thinking,C4,High_Beta,scenario6,6,18.78316489,0.0006558800984
id92,thinking,C4,High_Beta,scenario7,7,8.042489575,0.0002431968671
id92,thinking,C4,High_Beta,scenario8,8,0.6752003769,1.251019379e-06
id92,thinking,C4,High_Beta,scenario9,9,13.21880191,0.0003653987918
id92,thinking,C4,Low_Beta,scenario1,1,9.065650735,0.0001803734323
id92,thinking,C4,Low_Beta,scenario2,2,16.7219705,0.0004442600812
id92,thinking,C4,Low_Beta,scenario3,3,16.72184027,0.000530913907
id92,thinking,C4,Low_Beta,scenario4,4,11.26738679,0.0002105391918
id92,thinking,C4,Low_Beta,scenario5,5,12.0474583,0.0003102297946
id92,thinking,C4,Low_Beta,scenario6,6,17.6650168,0.0005004813332
id92,thinking,C4,Low_Beta,scenario7,7,6.364325462,9.103970752e-05
id92,thinking,C4,Low_Beta,scenario8,8,0.27756558,2.557873897e-07
id92,thinking,C4,Low_Beta,scenario9,9,13.12790178,0.0003029905667
id92,thinking,C4,Mu,scenario1,1,13.2428774,0.0004195315958
id92,thinking,C4,Mu,scenario2,2,21.27844999,0.0007095289304
id92,thinking,C4,Mu,scenario3,3,18.88643373,0.0006118704485
id92,thinking,C4,Mu,scenario4,4,22.1991465,0.0009068003888
id92,thinking,C4,Mu,scenario5,5,12.27247047,0.0003872253984
id92,thinking,C4,Mu,scenario6,6,21.05531987,0.0007381644771
id92,thinking,C4,Mu,scenario7,7,5.891636686,8.409745975e-05
id92,thinking,C4,Mu,scenario8,8,0.4396315277,9.200945764e-07
id92,thinking,C4,Mu,scenario9,9,15.77924122,0.0004523540254
id92,thinking,CZ,High_Beta,scenario1,1,17.58033766,0.000584663164
id92,thinking,CZ,High_Beta,scenario2,2,17.54300939,0.0006738541769
id92,thinking,CZ,High_Beta,scenario3,3,19.81762174,0.0007952645944
id92,thinking,CZ,High_Beta,scenario4,4,16.73347613,0.0006177237918
id92,thinking,CZ,High_Beta,scenario5,5,13.09777435,0.0005317385694
id92,thinking,CZ,High_Beta,scenario6,6,14.75697748,0.0005134250903
id92,thinking,CZ,High_Beta,scenario7,7,7.646284144,0.0002278429255
id92,thinking,CZ,High_Beta,scenario8,8,0.4794819227,5.464886602e-07
id92,thinking,CZ,High_Beta,scenario9,9,12.77861328,0.0004078427366
id92,thinking,CZ,Low_Beta,scenario1,1,11.8220888,0.0002485820484
id92,thinking,CZ,Low_Beta,scenario2,2,14.96414604,0.0004196122614
id92,thinking,CZ,Low_Beta,scenario3,3,17.27262438,0.0005644431177
id92,thinking,CZ,Low_Beta,scenario4,4,14.26847339,0.0003457008301
id92,thinking,CZ,Low_Beta,scenario5,5,12.02938995,0.0003440308792
id92,thinking,CZ,Low_Beta,scenario6,6,14.35079453,0.0003740638645
id92,thinking,CZ,Low_Beta,scenario7,7,7.370473421,0.0001376195273
id92,thinking,CZ,Low_Beta,scenario8,8,0.2764727385,1.78076144e-07
id92,thinking,CZ,Low_Beta,scenario9,9,7.576297516,0.0001217091602
id92,thinking,CZ,Mu,scenario1,1,11.69885422,0.0002559425349
id92,thinking,CZ,Mu,scenario2,2,22.2310756,0.0009681122417
id92,thinking,CZ,Mu,scenario3,3,19.53624813,0.0007095305384
id92,thinking,CZ,Mu,scenario4,4,24.14034522,0.001081101935
id92,thinking,CZ,Mu,scenario5,5,11.16218392,0.0003079430257
id92,thinking,CZ,Mu,scenario6,6,15.2320266,0.0004396105742
id92,thinking,CZ,Mu,scenario7,7,6.771171437,0.0001181340566
id92,thinking,CZ,Mu,scenario8,8,0.3063597675,2.873181834e-07
id92,thinking,CZ,Mu,scenario9,9,7.821577176,0.0001301788218
id93,resting,C3,High_Beta,scenario1,1,23.6824213,0.0008912621872
id93,resting,C3,High_Beta,scenario2,2,18.80478342,0.0006078572551
id93,resting,C3,High_Beta,scenario3,3,13.46688475,0.0003327775502
id93,resting,C3,High_Beta,scenario4,4,12.56680784,0.0004232075318
id93,resting,C3,High_Beta,scenario5,5,31.44162454,0.00156955706
id93,resting,C3,High_Beta,scenario6,6,13.17721844,0.0003768324633
id93,resting,C3,High_Beta,scenario7,7,21.40326639,0.0008159548912
id93,resting,C3,High_Beta,scenario8,8,20.35697264,0.0008831381061
id93,resting,C3,High_Beta,scenario9,9,6.599633288,0.0001582155068
id93,resting,C3,Low_Beta,scenario1,1,27.78398266,0.001149627174
id93,resting,C3,Low_Beta,scenario2,2,11.11539903,0.0001818643646
id93,resting,C3,Low_Beta,scenario3,3,14.2713341,0.0003318818345
id93,resting,C3,Low_Beta,scenario4,4,7.908736434,0.0001588168243
id93,resting,C3,Low_Beta,scenario5,5,26.08663166,0.001138518636
id93,resting,C3,Low_Beta,scenario6,6,16.99527035,0.000654980373
id93,resting,C3,Low_Beta,scenario7,7,23.70955086,0.0008755987223
id93,resting,C3,Low_Beta,scenario8,8,13.65525812,0.0003234699064
id93,resting,C3,Low_Beta,scenario9,9,3.827237343,4.382665197e-05
id93,resting,C3,Mu,scenario1,1,25.71768087,0.0009867229618
id93,resting,C3,Mu,scenario2,2,21.3268941,0.0006874408717
id93,resting,C3,Mu,scenario3,3,14.71643571,0.0004130467196
id93,resting,C3,Mu,scenario4,4,13.73515286,0.0003545113889
id93,resting,C3,Mu,scenario5,5,33.60465056,0.001726171091
id93,resting,C3,Mu,scenario6,6,29.63992277,0.001867432575
id93,resting,C3,Mu,scenario7,7,25.18259569,0.0009919838191
id93,resting,C3,Mu,scenario8,8,20.79192353,0.0008370959551
id93,resting,C3,Mu,scenario9,9,4.623116974,6.587441625e-05
id93,resting,C4,High_Beta,scenario1,1,22.25461087,0.0007622586038
id93,resting,C4,High_Beta,scenario2,2,16.52274202,0.00069746275
id93,resting,C4,High_Beta,scenario3,3,1.445117583,3.120772444e-06
id93,resting,C4,High_Beta,scenario4,4,26.58410859,0.001129302218
id93,resting,C4,High_Beta,scenario5,5,12.84731552,0.0003091593342
id93,resting,C4,High_Beta,scenario6,6,17.02835098,0.0004341845257
id93,resting,C4,High_Beta,scenario7,7,25.82860501,0.0009620323442
id93,resting,C4,High_Beta,scenario8,8,17.99700106,0.0007474959269
id93,resting,C4,High_Beta,scenario9,9,5.656896805,0.0001175083214
id93,resting,C4,Low_Beta,scenario1,1,29.4080391,0.001407538143
id93,resting,C4,Low_Beta,scenario2,2,10.95710848,0.0001867939446
id93,resting,C4,Low_Beta,scenario3,3,0.9082594721,1.212018455e-06
id93,resting,C4,Low_Beta,scenario4,4,32.88646867,0.001657140954
id93,resting,C4,Low_Beta,scenario5,5,8.744615549,0.0001135791972
id93,resting,C4,Low_Beta,scenario6,6,19.0276675,0.0005504493908
id93,resting,C4,Low_Beta,scenario7,7,23.79811302,0.0008358205255
id93,resting,C4,Low_Beta,scenario8,8,14.45828318,0.0003494775007
id93,resting,C4,Low_Beta,scenario9,9,6.113457355,0.0001322638613
id93,resting,C4,Mu,scenario1,1,30.26936889,0.001445238699
id93,resting,C4,Mu,scenario2,2,20.60799408,0.001202279577
id93,resting,C4,Mu,scenario3,3,1.403180813,2.920972134e-06
id93,resting,C4,Mu,scenario4,4,42.85973861,0.002513951325
id93,resting,C4,Mu,scenario5,5,10.50995746,0.0001677265612
id93,resting,C4,Mu,scenario6,6,46.16097235,0.003393473025
id93,resting,C4,Mu,scenario7,7,28.04399249,0.001139792224
id93,resting,C4,Mu,scenario8,8,17.70759241,0.0005777460237
id93,resting,C4,Mu,scenario9,9,4.705945082,6.467223796e-05
id93,resting,CZ,High_Beta,scenario1,1,24.46626175,0.001154375783
id93,resting,CZ,High_Beta,scenario2,2,27.71625162,0.001460894739
id93,resting,CZ,High_Beta,scenario3,3,2.99756943,1.388198582e-05
id93,resting,CZ,High_Beta,scenario4,4,0.08598178704,1.3764373e-08
id93,resting,CZ,High_Beta,scenario5,5,0.1404178725,3.02140818e-08
id93,resting,CZ,High_Beta,scenario6,6,1.054385189,1.75737356e-06
id93,resting,CZ,High_Beta,scenario7,7,38.00903491,0.002642537867
id93,resting,CZ,High_Beta,scenario8,8,0.2184014428,8.19951543e-08
id93,resting,CZ,High_Beta,scenario9,9,18.54996259,0.0009916809865
id93,resting,CZ,Low_Beta,scenario1,1,8.257036757,0.0001044361371
id93,resting,CZ,Low_Beta,scenario2,2,11.27210023,0.0002002137129
id93,resting,CZ,Low_Beta,scenario3,3,2.550874718,1.032275283e-05
id93,resting,CZ,Low_Beta,scenario4,4,0.1364657705,3.05011207e-08
id93,resting,CZ,Low_Beta,scenario5,5,0.1054985273,1.67751326e-08
id93,resting,CZ,Low_Beta,scenario6,6,0.4638622335,3.131151052e-07
id93,resting,CZ,Low_Beta,scenario7,7,7.591567692,0.0001009840357
id93,resting,CZ,Low_Beta,scenario8,8,0.1482193136,4.46265959e-08
id93,resting,CZ,Low_Beta,scenario9,9,3.802137074,3.857374395e-05
id93,resting,CZ,Mu,scenario1,1,24.67774134,0.001061240456
id93,resting,CZ,Mu,scenario2,2,18.79483599,0.0005625665732
id93,resting,CZ,Mu,scenario3,3,2.960123003,1.545971447e-05
id93,resting,CZ,Mu,scenario4,4,0.2016140997,6.51922236e-08
id93,resting,CZ,Mu,scenario5,5,0.05002011666,4.6271687e-09
id93,resting,CZ,Mu,scenario6,6,0.3404039988,1.830099304e-07
id93,resting,CZ,Mu,scenario7,7,8.988209756,0.0001708340367
id93,resting,CZ,Mu,scenario8,8,0.208001941,1.095605066e-07
id93,resting,CZ,Mu,scenario9,9,4.380067346,4.285105058e-05
id93,thinking,C3,High_Beta,scenario1,1,22.1199543,0.0007908540746
id93,thinking,C3,High_Beta,scenario2,2,23.34405357,0.0008369227774
id93,thinking,C3,High_Beta,scenario3,3,15.40958494,0.0004798578233
id93,thinking,C3,High_Beta,scenario4,4,18.87703532,0.0006178727739
id93,thinking,C3,High_Beta,scenario5,5,23.39576926,0.0008714032628
id93,thinking,C3,High_Beta,scenario6,6,28.81743664,0.001231212831
id93,thinking,C3,High_Beta,scenario7,7,18.51496925,0.0006838142754
id93,thinking,C3,High_Beta,scenario8,8,18.46185463,0.0007093376924
id93,thinking,C3,High_Beta,scenario9,9,8.544795182,0.0002183941576
id93,thinking,C3,Low_Beta,scenario1,1,22.82881934,0.0008828796433
id93,thinking,C3,Low_Beta,scenario2,2,17.06719946,0.0004447671032
id93,thinking,C3,Low_Beta,scenario3,3,11.65508011,0.0002581904524
id93,thinking,C3,Low_Beta,scenario4,4,20.29494914,0.0007009033581
id93,thinking,C3,Low_Beta,scenario5,5,19.62334735,0.0006144674161
id93,thinking,C3,Low_Beta,scenario6,6,24.68453791,0.0009079905152
id93,thinking,C3,Low_Beta,scenario7,7,16.12478683,0.0004530199496
id93,thinking,C3,Low_Beta,scenario8,8,15.34474877,0.0004436575402
id93,thinking,C3,Low_Beta,scenario9,9,7.172368813,0.0001495322637
id93,thinking,C3,Mu,scenario1,1,48.35430607,0.00329202856
id93,thinking,C3,Mu,scenario2,2,49.77985697,0.003379327521
id93,thinking,C3,Mu,scenario3,3,17.81096662,0.0006630948376
id93,thinking,C3,Mu,scenario4,4,28.99854145,0.001551567709
id93,thinking,C3,Mu,scenario5,5,52.34211479,0.00396430806
id93,thinking,C3,Mu,scenario6,6,43.9773249,0.002608132774
id93,thinking,C3,Mu,scenario7,7,21.30644819,0.0007720615491
id93,thinking,C3,Mu,scenario8,8,37.40619582,0.002558154657
id93,thinking,C3,Mu,scenario9,9,6.789788368,0.0001335725539
id93,thinking,C4,High_Beta,scenario1,1,24.02926365,0.0009803273185
id93,thinking,C4,High_Beta,scenario2,2,24.47385632,0.0009550601018
id93,thinking,C4,High_Beta,scenario3,3,7.261975665,0.0001827394216
id93,thinking,C4,High_Beta,scenario4,4,26.24217507,0.001111535187
id93,thinking,C4,High_Beta,scenario5,5,15.47155764,0.0004759175204
id93,thinking,C4,High_Beta,scenario6,6,22.76284461,0.0008291168684
id93,thinking,C4,High_Beta,scenario7,7,18.40574258,0.0007723974525
id93,thinking,C4,High_Beta,scenario8,8,18.61397905,0.0007370868423
id93,thinking,C4,High_Beta,scenario9,9,5.008387696,4.134114053e-05
id93,thinking,C4,Low_Beta,scenario1,1,24.72917133,0.0009829512752
id93,thinking,C4,Low_Beta,scenario2,2,21.90089172,0.0007233459956
id93,thinking,C4,Low_Beta,scenario3,3,6.20023607,0.0001118191369
id93,thinking,C4,Low_Beta,scenario4,4,17.92755437,0.0005344471027
id93,thinking,C4,Low_Beta,scenario5,5,11.89047423,0.0002541426763
id93,thinking,C4,Low_Beta,scenario6,6,21.55698861,0.0006896323951
id93,thinking,C4,Low_Beta,scenario7,7,13.4901534,0.0003409011154
id93,thinking,C4,Low_Beta,scenario8,8,9.400266783,0.0001608168124
id93,thinking,C4,Low_Beta,scenario9,9,3.26067064,1.760211169e-05
id93,thinking,C4,Mu,scenario1,1,43.21139141,0.002752817254
id93,thinking,C4,Mu,scenario2,2,37.35146789,0.002032479864
id93,thinking,C4,Mu,scenario3,3,8.724821085,0.0002700206198
id93,thinking,C4,Mu,scenario4,4,41.47328424,0.002527792162
id93,thinking,C4,Mu,scenario5,5,28.44925087,0.001945577024
id93,thinking,C4,Mu,scenario6,6,38.93955378,0.002293879836
id93,thinking,C4,Mu,scenario7,7,13.5656811,0.0003711413219
id93,thinking,C4,Mu,scenario8,8,34.80001509,0.002471261825
id93,thinking,C4,Mu,scenario9,9,4.045293837,2.685062372e-05
id93,thinking,CZ,High_Beta,scenario1,1,0.0005899549874,0.0
id93,thinking,CZ,High_Beta,scenario2,2,6.218517796,0.0003108874049
id93,thinking,CZ,High_Beta,scenario3,3,8.972088303,0.0002216773276
id93,thinking,CZ,High_Beta,scenario4,4,0.1450644974,3.32164786e-08
id93,thinking,CZ,High_Beta,scenario5,5,0.1920868123,6.14070825e-08
id93,thinking,CZ,High_Beta,scenario6,6,0.7183906448,8.748679862e-07
id93,thinking,CZ,High_Beta,scenario7,7,45.06654165,0.002986398107
id93,thinking,CZ,High_Beta,scenario8,8,0.1721272657,6.33088552e-08
id93,thinking,CZ,High_Beta,scenario9,9,11.73081455,0.0005912145247
id93,thinking,CZ,Low_Beta,scenario1,1,0.0005168510167,0.0
id93,thinking,CZ,Low_Beta,scenario2,2,1.908856877,1.725089478e-05
id93,thinking,CZ,Low_Beta,scenario3,3,5.196542027,7.137222961e-05
id93,thinking,CZ,Low_Beta,scenario4,4,0.1300983813,2.54958483e-08
id93,thinking,CZ,Low_Beta,scenario5,5,0.1099442089,1.97558775e-08
id93,thinking,CZ,Low_Beta,scenario6,6,0.6003551528,5.523708867e-07
id93,thinking,CZ,Low_Beta,scenario7,7,5.947798558,6.0573102e-05
id93,thinking,CZ,Low_Beta,scenario8,8,0.1129746952,2.06533947e-08
id93,thinking,CZ,Low_Beta,scenario9,9,3.781092504,6.827650008e-05
id93,thinking,CZ,Mu,scenario1,1,0.001196930379,0.0
id93,thinking,CZ,Mu,scenario2,2,2.968537925,4.200072018e-05
id93,thinking,CZ,Mu,scenario3,3,7.746862183,0.0001874768385
